STATE_VAR1,STATE_VAR2,INITIAL_ACTION,REWARD,STATE_VAR1,STATE_VAR2,INITIAL_ACTION,REWARD
1,4,3,0,1,4,3,0
1,4,3,0,1,4,3,0
1,4,2,1,1,4,2,1
1,3,2,1,1,3,2,1
1,2,2,1,1,2,2,1
1,1,3,1,1,1,3,1
1,2,2,1,1,2,2,1
1,1,3,1,1,1,3,1
1,2,2,1,1,2,2,1
1,1,3,1,1,1,3,1
1,2,1,100,1,2,1,100
